label,text
refund,退款流程是什么 打扰了
refund,退款金额不对 想了解一下
refund,退货要几天 在线等回复
refund,如何申请仅退款 麻烦您了
refund,取消订单退款 在吗
refund,退款什么时候到账 谢谢回复
refund,申请退款没到账 谢谢了
refund,我要申请退款 谢谢了
refund,怎么办理退货 打扰了
refund,如何申请仅退款 谢谢了
refund,申请退款没到账 麻烦尽快回复
refund,退货地址是什么 谢谢回复
refund,退款什么时候到账 想了解一下
refund,退款什么时候到账 在吗
refund,退货要几天 感谢解答
refund,取消订单退款 想了解一下
refund,退货要几天 麻烦啦
refund,退货地址是什么 麻烦啦
refund,退货地址是什么 麻烦帮忙看看
refund,申请退款没到账 谢谢啦
refund,取消订单退款 麻烦尽快回复
refund,怎么办理退货 谢谢
refund,怎么办理退货 谢谢啦
refund,退款金额不对 麻烦您了
refund,退款金额不对 辛苦了
refund,如何申请仅退款 在线等回复
refund,退货地址是什么 感谢
refund,如何申请仅退款 谢谢回复
refund,取消订单退款 麻烦问一下
refund,想退货退款 谢谢了
refund,怎么办理退货 帮帮忙
refund,退货地址是什么 麻烦您了
refund,退款怎么还没到 麻烦问一下
refund,退货要几天 想了解一下
refund,取消订单退款 麻烦您了
refund,退款金额不对 帮帮忙
refund,退款金额不对 在线等
refund,如何申请仅退款 打扰了
refund,退款什么时候到账 感谢解答
refund,想退货退款 在吗
refund,怎么办理退货 麻烦尽快回复
refund,怎么办理退货 感谢解答
refund,退款什么时候到账 谢谢啦
refund,退款金额不对 麻烦尽快回复
refund,想退货退款 在线等
refund,如何申请仅退款 辛苦了
refund,退货要几天 打扰了
refund,退货要几天 帮帮忙
refund,退款怎么还没到 在线等
refund,退款怎么还没到 请问一下
refund,怎么办理退货 谢谢了
refund,我要申请退款 麻烦啦
refund,如何申请仅退款 在吗
refund,退货要几天 谢谢
refund,怎么办理退货 在线等
refund,申请退款没到账 想了解一下
refund,退款什么时候到账 麻烦啦
refund,如何申请仅退款 麻烦尽快回复
refund,退货地址是什么 打扰了
refund,怎么办理退货 请问一下
refund,退款流程是什么 辛苦了
refund,我要申请退款 感谢
refund,退货要几天 谢谢了
refund,怎么办理退货 在吗
refund,申请退款没到账 打扰了
refund,取消订单退款 谢谢回复
refund,退款怎么还没到 在吗
refund,怎么办理退货 谢谢回复
refund,申请退款没到账 麻烦您了
refund,退货地址是什么 麻烦尽快回复
refund,退款怎么还没到 打扰了
refund,退款什么时候到账 感谢
refund,想退货退款 谢谢回复
refund,想退货退款 辛苦了
refund,想退货退款 打扰了
refund,我要申请退款 谢谢
refund,取消订单退款 在线等
refund,退款什么时候到账 谢谢
refund,取消订单退款 在线等回复
refund,退款什么时候到账 在线等回复
refund,退款金额不对 在吗
refund,退货地址是什么 请问一下
refund,如何申请仅退款 谢谢您
refund,我要申请退款 谢谢您
refund,怎么办理退货 辛苦了
refund,退款金额不对 麻烦啦
refund,如何申请仅退款 在线等
refund,退货地址是什么 谢谢啦
refund,退款怎么还没到 谢谢了
refund,怎么办理退货 麻烦问一下
refund,退款怎么还没到 谢谢您
refund,如何申请仅退款 请问一下
refund,申请退款没到账 在线等
refund,想退货退款 谢谢啦
refund,退款流程是什么 在线等回复
refund,申请退款没到账 麻烦帮忙看看
refund,想退货退款 麻烦您了
refund,退款怎么还没到 感谢解答
refund,想退货退款 请问一下
refund,想退货退款 谢谢您
refund,取消订单退款 辛苦了
refund,怎么办理退货 在线等回复
refund,退货要几天 谢谢啦
refund,取消订单退款 谢谢
refund,取消订单退款 谢谢啦
refund,我要申请退款 帮帮忙
refund,退款流程是什么 谢谢
refund,退款流程是什么 感谢解答
refund,退货地址是什么 谢谢您
refund,我要申请退款 麻烦您了
refund,退货要几天 请问一下
refund,申请退款没到账 谢谢回复
refund,退款流程是什么 帮帮忙
refund,我要申请退款 打扰了
refund,退货地址是什么 谢谢了
refund,想退货退款 麻烦帮忙看看
refund,退货地址是什么 感谢解答
refund,退款流程是什么 麻烦问一下
refund,怎么办理退货 想了解一下
refund,怎么办理退货 谢谢您
refund,我要申请退款 辛苦了
refund,我要申请退款 在线等
refund,取消订单退款 打扰了
refund,退款流程是什么 感谢
refund,申请退款没到账 辛苦了
refund,退款金额不对 感谢
refund,如何申请仅退款 麻烦啦
refund,想退货退款 感谢
refund,想退货退款 帮帮忙
refund,退款金额不对 谢谢了
refund,退款怎么还没到 谢谢回复
refund,退货要几天 麻烦您了
refund,退款金额不对 在线等回复
refund,申请退款没到账 帮帮忙
refund,退款什么时候到账 麻烦问一下
refund,申请退款没到账 感谢
refund,退款怎么还没到 感谢
refund,退款金额不对 麻烦问一下
refund,退货要几天 在线等
refund,退款怎么还没到 谢谢
refund,退款流程是什么 谢谢回复
refund,退款怎么还没到 麻烦您了
refund,退货要几天 麻烦尽快回复
refund,退款怎么还没到 想了解一下
refund,退款流程是什么 谢谢了
refund,退货要几天 麻烦问一下
refund,如何申请仅退款 感谢
refund,退货地址是什么 辛苦了
refund,取消订单退款 感谢解答
refund,退款怎么还没到 谢谢啦
refund,如何申请仅退款 感谢解答
refund,我要申请退款 麻烦帮忙看看
refund,退款金额不对 谢谢
refund,申请退款没到账 麻烦问一下
refund,如何申请仅退款 谢谢啦
refund,退款流程是什么 麻烦您了
refund,退款什么时候到账 帮帮忙
refund,退货要几天 在吗
refund,退款金额不对 麻烦帮忙看看
refund,退款金额不对 谢谢回复
refund,退款什么时候到账 麻烦尽快回复
refund,退货要几天 辛苦了
refund,想退货退款 麻烦啦
refund,退款流程是什么 麻烦尽快回复
refund,退款流程是什么 麻烦帮忙看看
complaint,这服务让人生气 请问一下
complaint,我要投诉 想了解一下
complaint,对服务不满意 在吗
complaint,商品太差我要举报 请问一下
complaint,这服务让人生气 感谢解答
complaint,客服态度太差了 麻烦啦
complaint,体验太差了 谢谢
complaint,我要投诉 在线等回复
complaint,售后服务太敷衍 谢谢您
complaint,我要投诉 感谢解答
complaint,对服务不满意 感谢解答
complaint,体验太差了 在吗
complaint,我要投诉发货太慢 麻烦啦
complaint,投诉你们平台 麻烦问一下
complaint,商品太差我要举报 辛苦了
complaint,客服不理人 想了解一下
complaint,商品太差我要举报 打扰了
complaint,客服不理人 请问一下
complaint,客服态度太差了 感谢
complaint,客服态度太差了 麻烦帮忙看看
complaint,客服不理人 谢谢您
complaint,投诉你们平台 谢谢
complaint,质量差到想投诉 谢谢回复
complaint,售后服务太敷衍 请问一下
complaint,体验太差了 在线等回复
complaint,售后服务太敷衍 帮帮忙
complaint,这服务让人生气 谢谢您
complaint,客服不理人 麻烦啦
complaint,对服务不满意 在线等回复
complaint,我要投诉 在吗
complaint,投诉你们平台 在线等回复
complaint,对服务不满意 请问一下
complaint,体验太差了 想了解一下
complaint,我要投诉发货太慢 麻烦帮忙看看
complaint,商品太差我要举报 麻烦帮忙看看
complaint,客服不理人 打扰了
complaint,这服务让人生气 想了解一下
complaint,质量差到想投诉 在线等回复
complaint,投诉电话是多少 麻烦您了
complaint,售后服务太敷衍 在吗
complaint,商品太差我要举报 谢谢回复
complaint,对服务不满意 谢谢了
complaint,我要投诉 谢谢了
complaint,客服态度太差了 打扰了
complaint,投诉电话是多少 谢谢了
complaint,对服务不满意 麻烦尽快回复
complaint,体验太差了 谢谢回复
complaint,商品太差我要举报 想了解一下
complaint,商品太差我要举报 在吗
complaint,质量差到想投诉 感谢解答
complaint,售后服务太敷衍 想了解一下
complaint,质量差到想投诉 麻烦啦
complaint,体验太差了 麻烦啦
complaint,体验太差了 麻烦帮忙看看
complaint,对服务不满意 谢谢啦
complaint,售后服务太敷衍 麻烦尽快回复
complaint,客服态度太差了 谢谢
complaint,客服态度太差了 谢谢啦
complaint,这服务让人生气 麻烦您了
complaint,这服务让人生气 辛苦了
complaint,投诉电话是多少 在线等回复
complaint,体验太差了 感谢
complaint,投诉电话是多少 谢谢回复
complaint,售后服务太敷衍 麻烦问一下
complaint,投诉你们平台 谢谢了
complaint,客服态度太差了 帮帮忙
complaint,体验太差了 麻烦您了
complaint,我要投诉发货太慢 麻烦问一下
complaint,质量差到想投诉 想了解一下
complaint,售后服务太敷衍 麻烦您了
complaint,这服务让人生气 帮帮忙
complaint,这服务让人生气 在线等
complaint,投诉电话是多少 打扰了
complaint,商品太差我要举报 感谢解答
complaint,投诉你们平台 在吗
complaint,客服态度太差了 麻烦尽快回复
complaint,客服态度太差了 感谢解答
complaint,商品太差我要举报 谢谢啦
complaint,这服务让人生气 麻烦尽快回复
complaint,投诉你们平台 在线等
complaint,投诉电话是多少 辛苦了
complaint,质量差到想投诉 打扰了
complaint,质量差到想投诉 帮帮忙
complaint,我要投诉发货太慢 在线等
complaint,我要投诉发货太慢 请问一下
complaint,客服态度太差了 谢谢了
complaint,我要投诉 麻烦啦
complaint,投诉电话是多少 在吗
complaint,质量差到想投诉 谢谢
complaint,客服态度太差了 在线等
complaint,对服务不满意 想了解一下
complaint,商品太差我要举报 麻烦啦
complaint,投诉电话是多少 麻烦尽快回复
complaint,体验太差了 打扰了
complaint,客服态度太差了 请问一下
complaint,客服不理人 辛苦了
complaint,我要投诉 感谢
complaint,质量差到想投诉 谢谢了
complaint,客服态度太差了 在吗
complaint,对服务不满意 打扰了
complaint,售后服务太敷衍 谢谢回复
complaint,我要投诉发货太慢 在吗
complaint,客服态度太差了 谢谢回复
complaint,对服务不满意 麻烦您了
complaint,体验太差了 麻烦尽快回复
complaint,我要投诉发货太慢 打扰了
complaint,商品太差我要举报 感谢
complaint,投诉你们平台 谢谢回复
complaint,投诉你们平台 辛苦了
complaint,投诉你们平台 打扰了
complaint,我要投诉 谢谢
complaint,售后服务太敷衍 在线等
complaint,商品太差我要举报 谢谢
complaint,售后服务太敷衍 在线等回复
complaint,商品太差我要举报 在线等回复
complaint,这服务让人生气 在吗
complaint,体验太差了 请问一下
complaint,投诉电话是多少 谢谢您
complaint,我要投诉 谢谢您
complaint,客服态度太差了 辛苦了
complaint,这服务让人生气 麻烦啦
complaint,投诉电话是多少 在线等
complaint,体验太差了 谢谢啦
complaint,我要投诉发货太慢 谢谢了
complaint,客服态度太差了 麻烦问一下
complaint,我要投诉发货太慢 谢谢您
complaint,投诉电话是多少 请问一下
complaint,对服务不满意 在线等
complaint,投诉你们平台 谢谢啦
complaint,客服不理人 在线等回复
complaint,对服务不满意 麻烦帮忙看看
complaint,投诉你们平台 麻烦您了
complaint,我要投诉发货太慢 感谢解答
complaint,投诉你们平台 请问一下
complaint,投诉你们平台 谢谢您
complaint,售后服务太敷衍 辛苦了
complaint,客服态度太差了 在线等回复
complaint,质量差到想投诉 谢谢啦
complaint,售后服务太敷衍 谢谢
complaint,售后服务太敷衍 谢谢啦
complaint,我要投诉 帮帮忙
complaint,客服不理人 谢谢
complaint,客服不理人 感谢解答
complaint,体验太差了 谢谢您
complaint,我要投诉 麻烦您了
complaint,质量差到想投诉 请问一下
complaint,对服务不满意 谢谢回复
complaint,客服不理人 帮帮忙
complaint,我要投诉 打扰了
complaint,体验太差了 谢谢了
complaint,投诉你们平台 麻烦帮忙看看
complaint,体验太差了 感谢解答
complaint,客服不理人 麻烦问一下
complaint,客服态度太差了 想了解一下
complaint,客服态度太差了 谢谢您
complaint,我要投诉 辛苦了
complaint,我要投诉 在线等
complaint,售后服务太敷衍 打扰了
complaint,客服不理人 感谢
complaint,对服务不满意 辛苦了
complaint,这服务让人生气 感谢
complaint,投诉电话是多少 麻烦啦
complaint,投诉你们平台 感谢
complaint,投诉你们平台 帮帮忙
complaint,这服务让人生气 谢谢了
complaint,我要投诉发货太慢 谢谢回复
complaint,质量差到想投诉 麻烦您了
complaint,这服务让人生气 在线等回复
complaint,对服务不满意 帮帮忙
complaint,商品太差我要举报 麻烦问一下
complaint,对服务不满意 感谢
complaint,我要投诉发货太慢 感谢
complaint,这服务让人生气 麻烦问一下
complaint,质量差到想投诉 在线等
complaint,我要投诉发货太慢 谢谢
complaint,客服不理人 谢谢回复
complaint,我要投诉发货太慢 麻烦您了
complaint,质量差到想投诉 麻烦尽快回复
complaint,我要投诉发货太慢 想了解一下
complaint,客服不理人 谢谢了
complaint,质量差到想投诉 麻烦问一下
complaint,投诉电话是多少 感谢
complaint,体验太差了 辛苦了
complaint,售后服务太敷衍 感谢解答
complaint,我要投诉发货太慢 谢谢啦
complaint,投诉电话是多少 感谢解答
complaint,我要投诉 麻烦帮忙看看
complaint,这服务让人生气 谢谢
complaint,对服务不满意 麻烦问一下
complaint,投诉电话是多少 谢谢啦
complaint,客服不理人 麻烦您了
complaint,商品太差我要举报 帮帮忙
complaint,质量差到想投诉 在吗
complaint,这服务让人生气 麻烦帮忙看看
complaint,这服务让人生气 谢谢回复
complaint,商品太差我要举报 麻烦尽快回复
complaint,质量差到想投诉 辛苦了
complaint,投诉你们平台 麻烦啦
complaint,客服不理人 麻烦尽快回复
complaint,客服不理人 麻烦帮忙看看
human,请转接人工坐席 请问一下
human,我要转人工客服 想了解一下
human,找真人客服 在吗
human,请给我转人工 请问一下
human,请转接人工坐席 感谢解答
human,人工客服在哪里 麻烦啦
human,我要找人工处理 谢谢
human,我要转人工客服 在线等回复
human,想和人工聊聊 谢谢您
human,我要转人工客服 感谢解答
human,找真人客服 感谢解答
human,我要找人工处理 在吗
human,请安排人工客服 麻烦啦
human,转人工服务 麻烦问一下
human,请给我转人工 辛苦了
human,人工客服电话是多少 想了解一下
human,请给我转人工 打扰了
human,人工客服电话是多少 请问一下
human,人工客服在哪里 感谢
human,人工客服在哪里 麻烦帮忙看看
human,人工客服电话是多少 谢谢您
human,转人工服务 谢谢
human,有人工客服吗 谢谢回复
human,想和人工聊聊 请问一下
human,我要找人工处理 在线等回复
human,想和人工聊聊 帮帮忙
human,请转接人工坐席 谢谢您
human,人工客服电话是多少 麻烦啦
human,找真人客服 在线等回复
human,我要转人工客服 在吗
human,转人工服务 在线等回复
human,找真人客服 请问一下
human,我要找人工处理 想了解一下
human,请安排人工客服 麻烦帮忙看看
human,请给我转人工 麻烦帮忙看看
human,人工客服电话是多少 打扰了
human,请转接人工坐席 想了解一下
human,有人工客服吗 在线等回复
human,人工客服在吗 麻烦您了
human,想和人工聊聊 在吗
human,请给我转人工 谢谢回复
human,找真人客服 谢谢了
human,我要转人工客服 谢谢了
human,人工客服在哪里 打扰了
human,人工客服在吗 谢谢了
human,找真人客服 麻烦尽快回复
human,我要找人工处理 谢谢回复
human,请给我转人工 想了解一下
human,请给我转人工 在吗
human,有人工客服吗 感谢解答
human,想和人工聊聊 想了解一下
human,有人工客服吗 麻烦啦
human,我要找人工处理 麻烦啦
human,我要找人工处理 麻烦帮忙看看
human,找真人客服 谢谢啦
human,想和人工聊聊 麻烦尽快回复
human,人工客服在哪里 谢谢
human,人工客服在哪里 谢谢啦
human,请转接人工坐席 麻烦您了
human,请转接人工坐席 辛苦了
human,人工客服在吗 在线等回复
human,我要找人工处理 感谢
human,人工客服在吗 谢谢回复
human,想和人工聊聊 麻烦问一下
human,转人工服务 谢谢了
human,人工客服在哪里 帮帮忙
human,我要找人工处理 麻烦您了
human,请安排人工客服 麻烦问一下
human,有人工客服吗 想了解一下
human,想和人工聊聊 麻烦您了
human,请转接人工坐席 帮帮忙
human,请转接人工坐席 在线等
human,人工客服在吗 打扰了
human,请给我转人工 感谢解答
human,转人工服务 在吗
human,人工客服在哪里 麻烦尽快回复
human,人工客服在哪里 感谢解答
human,请给我转人工 谢谢啦
human,请转接人工坐席 麻烦尽快回复
human,转人工服务 在线等
human,人工客服在吗 辛苦了
human,有人工客服吗 打扰了
human,有人工客服吗 帮帮忙
human,请安排人工客服 在线等
human,请安排人工客服 请问一下
human,人工客服在哪里 谢谢了
human,我要转人工客服 麻烦啦
human,人工客服在吗 在吗
human,有人工客服吗 谢谢
human,人工客服在哪里 在线等
human,找真人客服 想了解一下
human,请给我转人工 麻烦啦
human,人工客服在吗 麻烦尽快回复
human,我要找人工处理 打扰了
human,人工客服在哪里 请问一下
human,人工客服电话是多少 辛苦了
human,我要转人工客服 感谢
human,有人工客服吗 谢谢了
human,人工客服在哪里 在吗
human,找真人客服 打扰了
human,想和人工聊聊 谢谢回复
human,请安排人工客服 在吗
human,人工客服在哪里 谢谢回复
human,找真人客服 麻烦您了
human,我要找人工处理 麻烦尽快回复
human,请安排人工客服 打扰了
human,请给我转人工 感谢
human,转人工服务 谢谢回复
human,转人工服务 辛苦了
human,转人工服务 打扰了
human,我要转人工客服 谢谢
human,想和人工聊聊 在线等
human,请给我转人工 谢谢
human,想和人工聊聊 在线等回复
human,请给我转人工 在线等回复
human,请转接人工坐席 在吗
human,我要找人工处理 请问一下
human,人工客服在吗 谢谢您
human,我要转人工客服 谢谢您
human,人工客服在哪里 辛苦了
human,请转接人工坐席 麻烦啦
human,人工客服在吗 在线等
human,我要找人工处理 谢谢啦
human,请安排人工客服 谢谢了
human,人工客服在哪里 麻烦问一下
human,请安排人工客服 谢谢您
human,人工客服在吗 请问一下
human,找真人客服 在线等
human,转人工服务 谢谢啦
human,人工客服电话是多少 在线等回复
human,找真人客服 麻烦帮忙看看
human,转人工服务 麻烦您了
human,请安排人工客服 感谢解答
human,转人工服务 请问一下
human,转人工服务 谢谢您
human,想和人工聊聊 辛苦了
human,人工客服在哪里 在线等回复
human,有人工客服吗 谢谢啦
human,想和人工聊聊 谢谢
human,想和人工聊聊 谢谢啦
human,我要转人工客服 帮帮忙
human,人工客服电话是多少 谢谢
human,人工客服电话是多少 感谢解答
human,我要找人工处理 谢谢您
human,我要转人工客服 麻烦您了
human,有人工客服吗 请问一下
human,找真人客服 谢谢回复
human,人工客服电话是多少 帮帮忙
human,我要转人工客服 打扰了
human,我要找人工处理 谢谢了
human,转人工服务 麻烦帮忙看看
human,我要找人工处理 感谢解答
human,人工客服电话是多少 麻烦问一下
human,人工客服在哪里 想了解一下
human,人工客服在哪里 谢谢您
human,我要转人工客服 辛苦了
human,我要转人工客服 在线等
human,想和人工聊聊 打扰了
human,人工客服电话是多少 感谢
human,找真人客服 辛苦了
human,请转接人工坐席 感谢
human,人工客服在吗 麻烦啦
human,转人工服务 感谢
human,转人工服务 帮帮忙
human,请转接人工坐席 谢谢了
human,请安排人工客服 谢谢回复
human,有人工客服吗 麻烦您了
human,请转接人工坐席 在线等回复
human,找真人客服 帮帮忙
human,请给我转人工 麻烦问一下
human,找真人客服 感谢
human,请安排人工客服 感谢
human,请转接人工坐席 麻烦问一下
human,有人工客服吗 在线等
human,请安排人工客服 谢谢
human,人工客服电话是多少 谢谢回复
human,请安排人工客服 麻烦您了
human,有人工客服吗 麻烦尽快回复
human,请安排人工客服 想了解一下
human,人工客服电话是多少 谢谢了
human,有人工客服吗 麻烦问一下
human,人工客服在吗 感谢
human,我要找人工处理 辛苦了
human,想和人工聊聊 感谢解答
human,请安排人工客服 谢谢啦
human,人工客服在吗 感谢解答
human,我要转人工客服 麻烦帮忙看看
human,请转接人工坐席 谢谢
human,找真人客服 麻烦问一下
human,人工客服在吗 谢谢啦
human,人工客服电话是多少 麻烦您了
human,请给我转人工 帮帮忙
human,有人工客服吗 在吗
human,请转接人工坐席 麻烦帮忙看看
human,请转接人工坐席 谢谢回复
human,请给我转人工 麻烦尽快回复
human,有人工客服吗 辛苦了
human,转人工服务 麻烦啦
human,人工客服电话是多少 麻烦尽快回复
human,人工客服电话是多少 麻烦帮忙看看
